,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229
64,14482.0,12654.0,8811.0,2513.0,27469.0,56359.0,65610.0,57236.0,14996.0,278260.0,14930.0,14792.0,14522.0,13522.0,9153.0,1245.0,3434.0,261.0,15001.0,40546.0,14801.0,14206.0,12889.0,9024.0,1952.0,3986.0,723.0,5609.0,15000.0,51244.0,14615.0,13408.0,10481.0,1758.0,18575.0,43995.0,52944.0,43615.0,14998.0,223885.0,14975.0,14907.0,14772.0,14357.0,13430.0,12264.0,11401.0,10690.0,15002.0,1782.0,14911.0,14736.0,14374.0,13322.0,10864.0,8271.0,7463.0,8532.0,15002.0,12541.0,14953.0,14599.0,13331.0,9587.0,0.0,12363.0,18966.0,23255.0,14999.0,107131.0,14987.0,14901.0,14589.0,13183.0,8466.0,302.0,6400.0,8220.0,15000.0,53208.0,14835.0,14282.0,13107.0,9723.0,3136.0,3308.0,4522.0,3494.0,15001.0,61256.0,14970.0,14902.0,14704.0,13916.0,11348.0,6277.0,526.0,3291.0,15002.0,31662.0,14974.0,14867.0,14611.0,13765.0,11204.0,6369.0,1062.0,4873.0,15001.0,33036.0,14967.0,14887.0,14635.0,13815.0,11524.0,8123.0,5979.0,4934.0,15001.0,16151.0,14843.0,14590.0,14038.0,12561.0,9351.0,5551.0,4006.0,3592.0,15001.0,26483.0,14860.0,14477.0,13444.0,10483.0,4105.0,2412.0,818.0,4944.0,15001.0,45932.0,14925.0,14877.0,14643.0,13815.0,10938.0,6776.0,5659.0,7914.0,15002.0,15467.0,14871.0,14395.0,12834.0,8324.0,1587.0,12505.0,12266.0,3538.0,15000.0,84488.0,14697.0,13791.0,12398.0,10361.0,8172.0,8238.0,11561.0,14139.0,15001.0,11658.0,15002.0,15002.0,14999.0,14983.0,14817.0,13585.0,8716.0,1096.0,15002.0,6814.0,15002.0,15001.0,14995.0,14944.0,14242.0,10007.0,2424.0,20450.0,15001.0,43698.0,14922.0,14545.0,13662.0,11032.0,5274.0,1603.0,2411.0,695.0,15000.0,48900.0,14880.0,14708.0,14549.0,14166.0,13260.0,12343.0,11849.0,11217.0,15001.0,1957.0,14253.0,12892.0,10081.0,1864.0,17813.0,42242.0,51740.0,51795.0,14996.0,229520.0,13571.0,10010.0,2283.0,19002.0,67136.0,125708.0,155749.0,168044.0,14990.0,614801.0
65,26845.0,25017.0,21174.0,9850.0,15106.0,43996.0,53247.0,44873.0,27359.0,265897.0,27293.0,27155.0,26885.0,25885.0,21516.0,13608.0,8929.0,12102.0,27364.0,28183.0,27164.0,26569.0,25252.0,21387.0,14315.0,8377.0,11640.0,17972.0,27363.0,38881.0,26978.0,25771.0,22844.0,14121.0,6212.0,31632.0,40581.0,31252.0,27361.0,211522.0,27338.0,27270.0,27135.0,26720.0,25793.0,24627.0,23764.0,23053.0,27365.0,14145.0,27274.0,27099.0,26737.0,25685.0,23227.0,20634.0,19826.0,20895.0,27365.0,178.0,27316.0,26962.0,25694.0,21950.0,12363.0,0.0,6603.0,10892.0,27362.0,94768.0,27350.0,27264.0,26952.0,25546.0,20829.0,12665.0,5963.0,4143.0,27363.0,40845.0,27198.0,26645.0,25470.0,22086.0,15499.0,9055.0,7841.0,8869.0,27364.0,48893.0,27333.0,27265.0,27067.0,26279.0,23711.0,18640.0,12889.0,9072.0,27365.0,19299.0,27337.0,27230.0,26974.0,26128.0,23567.0,18732.0,13425.0,7490.0,27364.0,20673.0,27330.0,27250.0,26998.0,26178.0,23887.0,20486.0,18342.0,17297.0,27364.0,3788.0,27206.0,26953.0,26401.0,24924.0,21714.0,17914.0,16369.0,15955.0,27364.0,14120.0,27223.0,26840.0,25807.0,22846.0,16468.0,9951.0,11545.0,17307.0,27364.0,33569.0,27288.0,27240.0,27006.0,26178.0,23301.0,19139.0,18022.0,20277.0,27365.0,3104.0,27234.0,26758.0,25197.0,20687.0,10776.0,142.0,97.0,8825.0,27363.0,72125.0,27060.0,26154.0,24761.0,22724.0,20535.0,20601.0,23924.0,26502.0,27364.0,705.0,27365.0,27365.0,27362.0,27346.0,27180.0,25948.0,21079.0,13459.0,27365.0,5549.0,27365.0,27364.0,27358.0,27307.0,26605.0,22370.0,9939.0,8087.0,27364.0,31335.0,27285.0,26908.0,26025.0,23395.0,17637.0,10760.0,9952.0,13058.0,27363.0,36537.0,27243.0,27071.0,26912.0,26529.0,25623.0,24706.0,24212.0,23580.0,27364.0,14320.0,26616.0,25255.0,22444.0,14227.0,5450.0,29879.0,39377.0,39432.0,27359.0,217157.0,25934.0,22373.0,14646.0,6639.0,54773.0,113345.0,143386.0,155681.0,27353.0,602438.0
66,33448.0,31620.0,27777.0,16453.0,8503.0,37393.0,46644.0,38270.0,33962.0,259294.0,33896.0,33758.0,33488.0,32488.0,28119.0,20211.0,15532.0,18705.0,33967.0,21580.0,33767.0,33172.0,31855.0,27990.0,20918.0,14980.0,18243.0,24575.0,33966.0,32278.0,33581.0,32374.0,29447.0,20724.0,391.0,25029.0,33978.0,24649.0,33964.0,204919.0,33941.0,33873.0,33738.0,33323.0,32396.0,31230.0,30367.0,29656.0,33968.0,20748.0,33877.0,33702.0,33340.0,32288.0,29830.0,27237.0,26429.0,27498.0,33968.0,6425.0,33919.0,33565.0,32297.0,28553.0,18966.0,6603.0,0.0,4289.0,33965.0,88165.0,33953.0,33867.0,33555.0,32149.0,27432.0,19268.0,12566.0,10746.0,33966.0,34242.0,33801.0,33248.0,32073.0,28689.0,22102.0,15658.0,14444.0,15472.0,33967.0,42290.0,33936.0,33868.0,33670.0,32882.0,30314.0,25243.0,19492.0,15675.0,33968.0,12696.0,33940.0,33833.0,33577.0,32731.0,30170.0,25335.0,20028.0,14093.0,33967.0,14070.0,33933.0,33853.0,33601.0,32781.0,30490.0,27089.0,24945.0,23900.0,33967.0,2815.0,33809.0,33556.0,33004.0,31527.0,28317.0,24517.0,22972.0,22558.0,33967.0,7517.0,33826.0,33443.0,32410.0,29449.0,23071.0,16554.0,18148.0,23910.0,33967.0,26966.0,33891.0,33843.0,33609.0,32781.0,29904.0,25742.0,24625.0,26880.0,33968.0,3499.0,33837.0,33361.0,31800.0,27290.0,17379.0,6461.0,6700.0,15428.0,33966.0,65522.0,33663.0,32757.0,31364.0,29327.0,27138.0,27204.0,30527.0,33105.0,33967.0,7308.0,33968.0,33968.0,33965.0,33949.0,33783.0,32551.0,27682.0,20062.0,33968.0,12152.0,33968.0,33967.0,33961.0,33910.0,33208.0,28973.0,16542.0,1484.0,33967.0,24732.0,33888.0,33511.0,32628.0,29998.0,24240.0,17363.0,16555.0,19661.0,33966.0,29934.0,33846.0,33674.0,33515.0,33132.0,32226.0,31309.0,30815.0,30183.0,33967.0,20923.0,33219.0,31858.0,29047.0,20830.0,1153.0,23276.0,32774.0,32829.0,33962.0,210554.0,32537.0,28976.0,21249.0,36.0,48170.0,106742.0,136783.0,149078.0,33956.0,595835.0
67,37737.0,35909.0,32066.0,20742.0,4214.0,33104.0,42355.0,33981.0,38251.0,255005.0,38185.0,38047.0,37777.0,36777.0,32408.0,24500.0,19821.0,22994.0,38256.0,17291.0,38056.0,37461.0,36144.0,32279.0,25207.0,19269.0,22532.0,28864.0,38255.0,27989.0,37870.0,36663.0,33736.0,25013.0,4680.0,20740.0,29689.0,20360.0,38253.0,200630.0,38230.0,38162.0,38027.0,37612.0,36685.0,35519.0,34656.0,33945.0,38257.0,25037.0,38166.0,37991.0,37629.0,36577.0,34119.0,31526.0,30718.0,31787.0,38257.0,10714.0,38208.0,37854.0,36586.0,32842.0,23255.0,10892.0,4289.0,0.0,38254.0,83876.0,38242.0,38156.0,37844.0,36438.0,31721.0,23557.0,16855.0,15035.0,38255.0,29953.0,38090.0,37537.0,36362.0,32978.0,26391.0,19947.0,18733.0,19761.0,38256.0,38001.0,38225.0,38157.0,37959.0,37171.0,34603.0,29532.0,23781.0,19964.0,38257.0,8407.0,38229.0,38122.0,37866.0,37020.0,34459.0,29624.0,24317.0,18382.0,38256.0,9781.0,38222.0,38142.0,37890.0,37070.0,34779.0,31378.0,29234.0,28189.0,38256.0,7104.0,38098.0,37845.0,37293.0,35816.0,32606.0,28806.0,27261.0,26847.0,38256.0,3228.0,38115.0,37732.0,36699.0,33738.0,27360.0,20843.0,22437.0,28199.0,38256.0,22677.0,38180.0,38132.0,37898.0,37070.0,34193.0,30031.0,28914.0,31169.0,38257.0,7788.0,38126.0,37650.0,36089.0,31579.0,21668.0,10750.0,10989.0,19717.0,38255.0,61233.0,37952.0,37046.0,35653.0,33616.0,31427.0,31493.0,34816.0,37394.0,38256.0,11597.0,38257.0,38257.0,38254.0,38238.0,38072.0,36840.0,31971.0,24351.0,38257.0,16441.0,38257.0,38256.0,38250.0,38199.0,37497.0,33262.0,20831.0,2805.0,38256.0,20443.0,38177.0,37800.0,36917.0,34287.0,28529.0,21652.0,20844.0,23950.0,38255.0,25645.0,38135.0,37963.0,37804.0,37421.0,36515.0,35598.0,35104.0,34472.0,38256.0,25212.0,37508.0,36147.0,33336.0,25119.0,5442.0,18987.0,28485.0,28540.0,38251.0,206265.0,36826.0,33265.0,25538.0,4253.0,43881.0,102453.0,132494.0,144789.0,38245.0,591546.0
68,517.0,2345.0,6188.0,17512.0,42468.0,71358.0,80609.0,72235.0,3.0,293259.0,69.0,207.0,477.0,1477.0,5846.0,13754.0,18433.0,15260.0,2.0,55545.0,198.0,793.0,2110.0,5975.0,13047.0,18985.0,15722.0,9390.0,1.0,66243.0,384.0,1591.0,4518.0,13241.0,33574.0,58994.0,67943.0,58614.0,1.0,238884.0,24.0,92.0,227.0,642.0,1569.0,2735.0,3598.0,4309.0,3.0,13217.0,88.0,263.0,625.0,1677.0,4135.0,6728.0,7536.0,6467.0,3.0,27540.0,46.0,400.0,1668.0,5412.0,14999.0,27362.0,33965.0,38254.0,0.0,122130.0,12.0,98.0,410.0,1816.0,6533.0,14697.0,21399.0,23219.0,1.0,68207.0,164.0,717.0,1892.0,5276.0,11863.0,18307.0,19521.0,18493.0,2.0,76255.0,29.0,97.0,295.0,1083.0,3651.0,8722.0,14473.0,18290.0,3.0,46661.0,25.0,132.0,388.0,1234.0,3795.0,8630.0,13937.0,19872.0,2.0,48035.0,32.0,112.0,364.0,1184.0,3475.0,6876.0,9020.0,10065.0,2.0,31150.0,156.0,409.0,961.0,2438.0,5648.0,9448.0,10993.0,11407.0,2.0,41482.0,139.0,522.0,1555.0,4516.0,10894.0,17411.0,15817.0,10055.0,2.0,60931.0,74.0,122.0,356.0,1184.0,4061.0,8223.0,9340.0,7085.0,3.0,30466.0,128.0,604.0,2165.0,6675.0,16586.0,27504.0,27265.0,18537.0,1.0,99487.0,302.0,1208.0,2601.0,4638.0,6827.0,6761.0,3438.0,860.0,2.0,26657.0,3.0,3.0,0.0,16.0,182.0,1414.0,6283.0,13903.0,3.0,21813.0,3.0,2.0,4.0,55.0,757.0,4992.0,17423.0,35449.0,2.0,58697.0,77.0,454.0,1337.0,3967.0,9725.0,16602.0,17410.0,14304.0,1.0,63899.0,119.0,291.0,450.0,833.0,1739.0,2656.0,3150.0,3782.0,2.0,13042.0,746.0,2107.0,4918.0,13135.0,32812.0,57241.0,66739.0,66794.0,3.0,244519.0,1428.0,4989.0,12716.0,34001.0,82135.0,140707.0,170748.0,183043.0,9.0,629800.0
69,121613.0,119785.0,115942.0,104618.0,79662.0,50772.0,41521.0,49895.0,122127.0,171129.0,122061.0,121923.0,121653.0,120653.0,116284.0,108376.0,103697.0,106870.0,122132.0,66585.0,121932.0,121337.0,120020.0,116155.0,109083.0,103145.0,106408.0,112740.0,122131.0,55887.0,121746.0,120539.0,117612.0,108889.0,88556.0,63136.0,54187.0,63516.0,122129.0,116754.0,122106.0,122038.0,121903.0,121488.0,120561.0,119395.0,118532.0,117821.0,122133.0,108913.0,122042.0,121867.0,121505.0,120453.0,117995.0,115402.0,114594.0,115663.0,122133.0,94590.0,122084.0,121730.0,120462.0,116718.0,107131.0,94768.0,88165.0,83876.0,122130.0,0.0,122118.0,122032.0,121720.0,120314.0,115597.0,107433.0,100731.0,98911.0,122131.0,53923.0,121966.0,121413.0,120238.0,116854.0,110267.0,103823.0,102609.0,103637.0,122132.0,45875.0,122101.0,122033.0,121835.0,121047.0,118479.0,113408.0,107657.0,103840.0,122133.0,75469.0,122105.0,121998.0,121742.0,120896.0,118335.0,113500.0,108193.0,102258.0,122132.0,74095.0,122098.0,122018.0,121766.0,120946.0,118655.0,115254.0,113110.0,112065.0,122132.0,90980.0,121974.0,121721.0,121169.0,119692.0,116482.0,112682.0,111137.0,110723.0,122132.0,80648.0,121991.0,121608.0,120575.0,117614.0,111236.0,104719.0,106313.0,112075.0,122132.0,61199.0,122056.0,122008.0,121774.0,120946.0,118069.0,113907.0,112790.0,115045.0,122133.0,91664.0,122002.0,121526.0,119965.0,115455.0,105544.0,94626.0,94865.0,103593.0,122131.0,22643.0,121828.0,120922.0,119529.0,117492.0,115303.0,115369.0,118692.0,121270.0,122132.0,95473.0,122133.0,122133.0,122130.0,122114.0,121948.0,120716.0,115847.0,108227.0,122133.0,100317.0,122133.0,122132.0,122126.0,122075.0,121373.0,117138.0,104707.0,86681.0,122132.0,63433.0,122053.0,121676.0,120793.0,118163.0,112405.0,105528.0,104720.0,107826.0,122131.0,58231.0,122011.0,121839.0,121680.0,121297.0,120391.0,119474.0,118980.0,118348.0,122132.0,109088.0,121384.0,120023.0,117212.0,108995.0,89318.0,64889.0,55391.0,55336.0,122127.0,122389.0,120702.0,117141.0,109414.0,88129.0,39995.0,18577.0,48618.0,60913.0,122121.0,507670.0
70,505.0,2333.0,6176.0,17500.0,42456.0,71346.0,80597.0,72223.0,9.0,293247.0,57.0,195.0,465.0,1465.0,5834.0,13742.0,18421.0,15248.0,14.0,55533.0,186.0,781.0,2098.0,5963.0,13035.0,18973.0,15710.0,9378.0,13.0,66231.0,372.0,1579.0,4506.0,13229.0,33562.0,58982.0,67931.0,58602.0,11.0,238872.0,12.0,80.0,215.0,630.0,1557.0,2723.0,3586.0,4297.0,15.0,13205.0,76.0,251.0,613.0,1665.0,4123.0,6716.0,7524.0,6455.0,15.0,27528.0,34.0,388.0,1656.0,5400.0,14987.0,27350.0,33953.0,38242.0,12.0,122118.0,0.0,86.0,398.0,1804.0,6521.0,14685.0,21387.0,23207.0,13.0,68195.0,152.0,705.0,1880.0,5264.0,11851.0,18295.0,19509.0,18481.0,14.0,76243.0,17.0,85.0,283.0,1071.0,3639.0,8710.0,14461.0,18278.0,15.0,46649.0,13.0,120.0,376.0,1222.0,3783.0,8618.0,13925.0,19860.0,14.0,48023.0,20.0,100.0,352.0,1172.0,3463.0,6864.0,9008.0,10053.0,14.0,31138.0,144.0,397.0,949.0,2426.0,5636.0,9436.0,10981.0,11395.0,14.0,41470.0,127.0,510.0,1543.0,4504.0,10882.0,17399.0,15805.0,10043.0,14.0,60919.0,62.0,110.0,344.0,1172.0,4049.0,8211.0,9328.0,7073.0,15.0,30454.0,116.0,592.0,2153.0,6663.0,16574.0,27492.0,27253.0,18525.0,13.0,99475.0,290.0,1196.0,2589.0,4626.0,6815.0,6749.0,3426.0,848.0,14.0,26645.0,15.0,15.0,12.0,4.0,170.0,1402.0,6271.0,13891.0,15.0,21801.0,15.0,14.0,8.0,43.0,745.0,4980.0,17411.0,35437.0,14.0,58685.0,65.0,442.0,1325.0,3955.0,9713.0,16590.0,17398.0,14292.0,13.0,63887.0,107.0,279.0,438.0,821.0,1727.0,2644.0,3138.0,3770.0,14.0,13030.0,734.0,2095.0,4906.0,13123.0,32800.0,57229.0,66727.0,66782.0,9.0,244507.0,1416.0,4977.0,12704.0,33989.0,82123.0,140695.0,170736.0,183031.0,3.0,629788.0
71,419.0,2247.0,6090.0,17414.0,42370.0,71260.0,80511.0,72137.0,95.0,293161.0,29.0,109.0,379.0,1379.0,5748.0,13656.0,18335.0,15162.0,100.0,55447.0,100.0,695.0,2012.0,5877.0,12949.0,18887.0,15624.0,9292.0,99.0,66145.0,286.0,1493.0,4420.0,13143.0,33476.0,58896.0,67845.0,58516.0,97.0,238786.0,74.0,6.0,129.0,544.0,1471.0,2637.0,3500.0,4211.0,101.0,13119.0,10.0,165.0,527.0,1579.0,4037.0,6630.0,7438.0,6369.0,101.0,27442.0,52.0,302.0,1570.0,5314.0,14901.0,27264.0,33867.0,38156.0,98.0,122032.0,86.0,0.0,312.0,1718.0,6435.0,14599.0,21301.0,23121.0,99.0,68109.0,66.0,619.0,1794.0,5178.0,11765.0,18209.0,19423.0,18395.0,100.0,76157.0,69.0,1.0,197.0,985.0,3553.0,8624.0,14375.0,18192.0,101.0,46563.0,73.0,34.0,290.0,1136.0,3697.0,8532.0,13839.0,19774.0,100.0,47937.0,66.0,14.0,266.0,1086.0,3377.0,6778.0,8922.0,9967.0,100.0,31052.0,58.0,311.0,863.0,2340.0,5550.0,9350.0,10895.0,11309.0,100.0,41384.0,41.0,424.0,1457.0,4418.0,10796.0,17313.0,15719.0,9957.0,100.0,60833.0,24.0,24.0,258.0,1086.0,3963.0,8125.0,9242.0,6987.0,101.0,30368.0,30.0,506.0,2067.0,6577.0,16488.0,27406.0,27167.0,18439.0,99.0,99389.0,204.0,1110.0,2503.0,4540.0,6729.0,6663.0,3340.0,762.0,100.0,26559.0,101.0,101.0,98.0,82.0,84.0,1316.0,6185.0,13805.0,101.0,21715.0,101.0,100.0,94.0,43.0,659.0,4894.0,17325.0,35351.0,100.0,58599.0,21.0,356.0,1239.0,3869.0,9627.0,16504.0,17312.0,14206.0,99.0,63801.0,21.0,193.0,352.0,735.0,1641.0,2558.0,3052.0,3684.0,100.0,12944.0,648.0,2009.0,4820.0,13037.0,32714.0,57143.0,66641.0,66696.0,95.0,244421.0,1330.0,4891.0,12618.0,33903.0,82037.0,140609.0,170650.0,182945.0,89.0,629702.0
72,107.0,1935.0,5778.0,17102.0,42058.0,70948.0,80199.0,71825.0,407.0,292849.0,341.0,203.0,67.0,1067.0,5436.0,13344.0,18023.0,14850.0,412.0,55135.0,212.0,383.0,1700.0,5565.0,12637.0,18575.0,15312.0,8980.0,411.0,65833.0,26.0,1181.0,4108.0,12831.0,33164.0,58584.0,67533.0,58204.0,409.0,238474.0,386.0,318.0,183.0,232.0,1159.0,2325.0,3188.0,3899.0,413.0,12807.0,322.0,147.0,215.0,1267.0,3725.0,6318.0,7126.0,6057.0,413.0,27130.0,364.0,10.0,1258.0,5002.0,14589.0,26952.0,33555.0,37844.0,410.0,121720.0,398.0,312.0,0.0,1406.0,6123.0,14287.0,20989.0,22809.0,411.0,67797.0,246.0,307.0,1482.0,4866.0,11453.0,17897.0,19111.0,18083.0,412.0,75845.0,381.0,313.0,115.0,673.0,3241.0,8312.0,14063.0,17880.0,413.0,46251.0,385.0,278.0,22.0,824.0,3385.0,8220.0,13527.0,19462.0,412.0,47625.0,378.0,298.0,46.0,774.0,3065.0,6466.0,8610.0,9655.0,412.0,30740.0,254.0,1.0,551.0,2028.0,5238.0,9038.0,10583.0,10997.0,412.0,41072.0,271.0,112.0,1145.0,4106.0,10484.0,17001.0,15407.0,9645.0,412.0,60521.0,336.0,288.0,54.0,774.0,3651.0,7813.0,8930.0,6675.0,413.0,30056.0,282.0,194.0,1755.0,6265.0,16176.0,27094.0,26855.0,18127.0,411.0,99077.0,108.0,798.0,2191.0,4228.0,6417.0,6351.0,3028.0,450.0,412.0,26247.0,413.0,413.0,410.0,394.0,228.0,1004.0,5873.0,13493.0,413.0,21403.0,413.0,412.0,406.0,355.0,347.0,4582.0,17013.0,35039.0,412.0,58287.0,333.0,44.0,927.0,3557.0,9315.0,16192.0,17000.0,13894.0,411.0,63489.0,291.0,119.0,40.0,423.0,1329.0,2246.0,2740.0,3372.0,412.0,12632.0,336.0,1697.0,4508.0,12725.0,32402.0,56831.0,66329.0,66384.0,407.0,244109.0,1018.0,4579.0,12306.0,33591.0,81725.0,140297.0,170338.0,182633.0,401.0,629390.0
73,1299.0,529.0,4372.0,15696.0,40652.0,69542.0,78793.0,70419.0,1813.0,291443.0,1747.0,1609.0,1339.0,339.0,4030.0,11938.0,16617.0,13444.0,1818.0,53729.0,1618.0,1023.0,294.0,4159.0,11231.0,17169.0,13906.0,7574.0,1817.0,64427.0,1432.0,225.0,2702.0,11425.0,31758.0,57178.0,66127.0,56798.0,1815.0,237068.0,1792.0,1724.0,1589.0,1174.0,247.0,919.0,1782.0,2493.0,1819.0,11401.0,1728.0,1553.0,1191.0,139.0,2319.0,4912.0,5720.0,4651.0,1819.0,25724.0,1770.0,1416.0,148.0,3596.0,13183.0,25546.0,32149.0,36438.0,1816.0,120314.0,1804.0,1718.0,1406.0,0.0,4717.0,12881.0,19583.0,21403.0,1817.0,66391.0,1652.0,1099.0,76.0,3460.0,10047.0,16491.0,17705.0,16677.0,1818.0,74439.0,1787.0,1719.0,1521.0,733.0,1835.0,6906.0,12657.0,16474.0,1819.0,44845.0,1791.0,1684.0,1428.0,582.0,1979.0,6814.0,12121.0,18056.0,1818.0,46219.0,1784.0,1704.0,1452.0,632.0,1659.0,5060.0,7204.0,8249.0,1818.0,29334.0,1660.0,1407.0,855.0,622.0,3832.0,7632.0,9177.0,9591.0,1818.0,39666.0,1677.0,1294.0,261.0,2700.0,9078.0,15595.0,14001.0,8239.0,1818.0,59115.0,1742.0,1694.0,1460.0,632.0,2245.0,6407.0,7524.0,5269.0,1819.0,28650.0,1688.0,1212.0,349.0,4859.0,14770.0,25688.0,25449.0,16721.0,1817.0,97671.0,1514.0,608.0,785.0,2822.0,5011.0,4945.0,1622.0,956.0,1818.0,24841.0,1819.0,1819.0,1816.0,1800.0,1634.0,402.0,4467.0,12087.0,1819.0,19997.0,1819.0,1818.0,1812.0,1761.0,1059.0,3176.0,15607.0,33633.0,1818.0,56881.0,1739.0,1362.0,479.0,2151.0,7909.0,14786.0,15594.0,12488.0,1817.0,62083.0,1697.0,1525.0,1366.0,983.0,77.0,840.0,1334.0,1966.0,1818.0,11226.0,1070.0,291.0,3102.0,11319.0,30996.0,55425.0,64923.0,64978.0,1813.0,242703.0,388.0,3173.0,10900.0,32185.0,80319.0,138891.0,168932.0,181227.0,1807.0,627984.0
74,6016.0,4188.0,345.0,10979.0,35935.0,64825.0,74076.0,65702.0,6530.0,286726.0,6464.0,6326.0,6056.0,5056.0,687.0,7221.0,11900.0,8727.0,6535.0,49012.0,6335.0,5740.0,4423.0,558.0,6514.0,12452.0,9189.0,2857.0,6534.0,59710.0,6149.0,4942.0,2015.0,6708.0,27041.0,52461.0,61410.0,52081.0,6532.0,232351.0,6509.0,6441.0,6306.0,5891.0,4964.0,3798.0,2935.0,2224.0,6536.0,6684.0,6445.0,6270.0,5908.0,4856.0,2398.0,195.0,1003.0,66.0,6536.0,21007.0,6487.0,6133.0,4865.0,1121.0,8466.0,20829.0,27432.0,31721.0,6533.0,115597.0,6521.0,6435.0,6123.0,4717.0,0.0,8164.0,14866.0,16686.0,6534.0,61674.0,6369.0,5816.0,4641.0,1257.0,5330.0,11774.0,12988.0,11960.0,6535.0,69722.0,6504.0,6436.0,6238.0,5450.0,2882.0,2189.0,7940.0,11757.0,6536.0,40128.0,6508.0,6401.0,6145.0,5299.0,2738.0,2097.0,7404.0,13339.0,6535.0,41502.0,6501.0,6421.0,6169.0,5349.0,3058.0,343.0,2487.0,3532.0,6535.0,24617.0,6377.0,6124.0,5572.0,4095.0,885.0,2915.0,4460.0,4874.0,6535.0,34949.0,6394.0,6011.0,4978.0,2017.0,4361.0,10878.0,9284.0,3522.0,6535.0,54398.0,6459.0,6411.0,6177.0,5349.0,2472.0,1690.0,2807.0,552.0,6536.0,23933.0,6405.0,5929.0,4368.0,142.0,10053.0,20971.0,20732.0,12004.0,6534.0,92954.0,6231.0,5325.0,3932.0,1895.0,294.0,228.0,3095.0,5673.0,6535.0,20124.0,6536.0,6536.0,6533.0,6517.0,6351.0,5119.0,250.0,7370.0,6536.0,15280.0,6536.0,6535.0,6529.0,6478.0,5776.0,1541.0,10890.0,28916.0,6535.0,52164.0,6456.0,6079.0,5196.0,2566.0,3192.0,10069.0,10877.0,7771.0,6534.0,57366.0,6414.0,6242.0,6083.0,5700.0,4794.0,3877.0,3383.0,2751.0,6535.0,6509.0,5787.0,4426.0,1615.0,6602.0,26279.0,50708.0,60206.0,60261.0,6530.0,237986.0,5105.0,1544.0,6183.0,27468.0,75602.0,134174.0,164215.0,176510.0,6524.0,623267.0
75,14180.0,12352.0,8509.0,2815.0,27771.0,56661.0,65912.0,57538.0,14694.0,278562.0,14628.0,14490.0,14220.0,13220.0,8851.0,943.0,3736.0,563.0,14699.0,40848.0,14499.0,13904.0,12587.0,8722.0,1650.0,4288.0,1025.0,5307.0,14698.0,51546.0,14313.0,13106.0,10179.0,1456.0,18877.0,44297.0,53246.0,43917.0,14696.0,224187.0,14673.0,14605.0,14470.0,14055.0,13128.0,11962.0,11099.0,10388.0,14700.0,1480.0,14609.0,14434.0,14072.0,13020.0,10562.0,7969.0,7161.0,8230.0,14700.0,12843.0,14651.0,14297.0,13029.0,9285.0,302.0,12665.0,19268.0,23557.0,14697.0,107433.0,14685.0,14599.0,14287.0,12881.0,8164.0,0.0,6702.0,8522.0,14698.0,53510.0,14533.0,13980.0,12805.0,9421.0,2834.0,3610.0,4824.0,3796.0,14699.0,61558.0,14668.0,14600.0,14402.0,13614.0,11046.0,5975.0,224.0,3593.0,14700.0,31964.0,14672.0,14565.0,14309.0,13463.0,10902.0,6067.0,760.0,5175.0,14699.0,33338.0,14665.0,14585.0,14333.0,13513.0,11222.0,7821.0,5677.0,4632.0,14699.0,16453.0,14541.0,14288.0,13736.0,12259.0,9049.0,5249.0,3704.0,3290.0,14699.0,26785.0,14558.0,14175.0,13142.0,10181.0,3803.0,2714.0,1120.0,4642.0,14699.0,46234.0,14623.0,14575.0,14341.0,13513.0,10636.0,6474.0,5357.0,7612.0,14700.0,15769.0,14569.0,14093.0,12532.0,8022.0,1889.0,12807.0,12568.0,3840.0,14698.0,84790.0,14395.0,13489.0,12096.0,10059.0,7870.0,7936.0,11259.0,13837.0,14699.0,11960.0,14700.0,14700.0,14697.0,14681.0,14515.0,13283.0,8414.0,794.0,14700.0,7116.0,14700.0,14699.0,14693.0,14642.0,13940.0,9705.0,2726.0,20752.0,14699.0,44000.0,14620.0,14243.0,13360.0,10730.0,4972.0,1905.0,2713.0,393.0,14698.0,49202.0,14578.0,14406.0,14247.0,13864.0,12958.0,12041.0,11547.0,10915.0,14699.0,1655.0,13951.0,12590.0,9779.0,1562.0,18115.0,42544.0,52042.0,52097.0,14694.0,229822.0,13269.0,9708.0,1981.0,19304.0,67438.0,126010.0,156051.0,168346.0,14688.0,615103.0
